ID,RA,DEC,Field,FWHM,ISOarea,KRON_RADIUS,MU_MAX,nDet_PStotal,PhotoFlagDet,CLASS_STAR,u_PStotal,J0378_PStotal,J0395_PStotal,J0410_PStotal,J0430_PStotal,g_PStotal,J0515_PStotal,r_PStotal,J0660_PStotal,i_PStotal,J0861_PStotal,z_PStotal,e_u_PStotal,e_J0378_PStotal,e_J0395_PStotal,e_J0410_PStotal,e_J0430_PStotal,e_g_PStotal,e_J0515_PStotal,e_r_PStotal,e_J0660_PStotal,e_i_PStotal,e_J0861_PStotal,e_z_PStotal,feh_predict
b'iDR3.SPLUS-n14s04.020554 ',153.89152888638506,-17.820732733164498,b'SPLUS-n14s04 ',2.921941,70,4.517342,15.539897,12.0,0,0.90591156,19.71245,19.059711,19.40205,19.415747,19.154406,19.396223,19.307558,18.992325,18.61791,18.757391,18.492468,18.241268,0.055567656,0.053995885,0.10939582,0.09888859,0.07799655,0.03091135,0.06644089,0.021497276,0.019515177,0.022844072,0.036594175,0.024920072,0.39060986
b'iDR3.SPLUS-n15s09.006360 ',161.50794007911296,-19.49165524672934,b'SPLUS-n15s09 ',2.5290058,31,3.3886583,15.306015,12.0,0,0.97366244,19.250055,18.851109,19.11422,19.305786,19.27852,19.246744,19.255869,18.955984,18.678196,18.94764,19.080194,19.019253,0.031705655,0.03834932,0.07317739,0.0751277,0.072059914,0.025252933,0.05516877,0.019668743,0.01883665,0.02570818,0.057736766,0.049657036,0.3910846
b'iDR3.SPLUS-n11s01.047534 ',149.53264998713317,-12.909037624093331,b'SPLUS-n11s01 ',1.9306298,23,3.5949833,15.092031,12.0,0,0.9839705,20.867455,21.006866,20.846903,20.200693,20.010883,19.589489,19.539944,19.01317,16.46555,18.747164,18.7706,18.768242,0.14416686,0.24479842,0.35876623,0.18684043,0.1523729,0.03693449,0.07870513,0.020577045,0.0067494535,0.02652223,0.04586001,0.038229637,0.50634366
b'iDR3.SPLUS-n08s03.020581 ',153.9864382240741,-9.760066214839515,b'SPLUS-n08s03 ',2.138866,28,3.6119573,15.247302,12.0,0,0.99969774,19.208918,19.149893,19.164246,19.28965,19.11217,19.18224,19.16463,18.920567,18.62804,18.948265,19.034,19.036144,0.036336206,0.048412822,0.0726566,0.069783345,0.05982499,0.023899848,0.0501774,0.018133843,0.017476333,0.021350348,0.046131916,0.03768135,0.41250324
b'iDR3.SPLUS-n18s11.002898 ',165.8880386486634,-23.56109314950893,b'SPLUS-n18s11 ',3.5474992,34,4.0011992,16.0645,12.0,0,0.9289793,19.343943,19.257753,19.537548,19.500877,19.634892,19.462479,19.502533,18.993824,18.531937,19.084675,19.087824,19.12929,0.05546089,0.06764063,0.12182388,0.10623385,0.11161328,0.03421942,0.081357606,0.025407119,0.024222126,0.03347137,0.07117314,0.060477953,0.42440492
b'iDR3.SPLUS-n15s05.016283 ',155.31527239101098,-19.06728599948269,b'SPLUS-n15s05 ',2.920779,29,4.44845,15.507707,12.0,0,0.97152203,22.42519,21.793728,20.759844,23.595436,21.463112,20.260492,20.700157,19.020357,18.364887,18.476662,18.282032,18.140734,1.0969806,0.86652666,0.51002747,6.966825,0.98115885,0.13105209,0.3819725,0.033739023,0.022213327,0.022503635,0.037350174,0.026084514,0.5312248
b'iDR3.SPLUS-n14s03.044023 ',153.800096080426,-17.208872056858574,b'SPLUS-n14s03 ',3.609166,32,4.1687746,14.8492365,12.0,0,0.99800676,19.317093,19.090322,18.714632,18.335037,18.361706,19.327667,17.956118,18.933872,17.72615,18.898193,17.515371,21.141365,0.0367468,0.044584706,0.05624574,0.03759999,0.03713506,0.025708027,0.02228227,0.021096397,0.010706703,0.029235706,0.019788109,0.4208195,0.35683638
b'iDR3.SPLUS-n14s03.016780 ',152.8941123562463,-17.840076197048788,b'SPLUS-n14s03 ',2.1593652,23,3.8209298,15.16532,12.0,0,0.959695,21.543365,22.098354,21.917158,20.637064,20.299385,19.864635,19.735167,19.086445,18.54776,18.845306,18.686031,18.763176,0.21202607,0.502896,0.7807402,0.21542287,0.15761659,0.037439633,0.07462567,0.024102625,0.018263979,0.028206753,0.05097353,0.049821,0.5754803
b'iDR3.SPLUS-n03s25.022478 ',183.10416024222388,-2.867113065128086,b'SPLUS-n03s25 ',2.1214995,30,3.5940113,15.111474,12.0,0,0.96804875,21.632727,21.668812,21.491566,20.369877,20.173325,19.67461,19.574844,18.966896,18.456078,18.712517,18.615894,18.594303,0.25616163,0.40586534,0.52084506,0.16963041,0.1350094,0.035346087,0.06880705,0.021314098,0.016828325,0.023228217,0.046514694,0.03781696,0.54172415
b'iDR3.SPLUS-n02s28.040759 ',187.05079920247883,-0.9389199532023236,b'SPLUS-n02s28 ',2.2842324,35,4.2762136,15.275218,12.0,0,0.9721245,22.152895,22.157547,20.874596,20.975796,20.078506,19.920609,19.871826,19.060364,17.081211,18.642174,18.519337,18.433422,0.37992522,0.59196544,0.32451496,0.3032832,0.13813823,0.04574925,0.096187264,0.02315941,0.007648587,0.021301083,0.038527224,0.030707447,0.59229857
b'iDR3.SPLUS-n02n22.059209 ',179.4500979791226,1.722464633451602,b'SPLUS-n02n22 ',2.5823038,27,3.8679395,15.432746,12.0,0,0.9798105,19.377548,19.235622,19.15575,19.488813,19.252699,19.334229,19.34836,18.976448,18.66637,18.920914,18.964878,19.031744,0.04086476,0.05445491,0.07889937,0.085841395,0.068756714,0.027337912,0.058327746,0.021625632,0.020152533,0.027680783,0.062439166,0.05392187,0.41515794
b'iDR3.SPLUS-n08s41.011384 ',206.17157205454265,-9.902117533630848,b'SPLUS-n08s41 ',2.2844687,22,4.296292,15.320774,12.0,0,0.9718937,22.43729,21.302923,22.127245,20.136906,20.44498,19.98299,19.77818,19.074621,18.152412,18.757391,18.590631,18.66577,0.5695226,0.33172593,1.1242217,0.173986,0.21533693,0.052748557,0.09135038,0.028277261,0.016850447,0.030641083,0.049068104,0.055384006,0.5021104
b'iDR3.SPLUS-n07s38.035928 ',201.46063700505832,-7.843817532219443,b'SPLUS-n07s38 ',2.9492757,33,3.358631,15.840826,12.0,0,0.9672298,19.468908,19.320095,19.372982,19.380981,19.158836,19.343445,19.403587,19.105045,18.842953,19.15789,19.193583,19.411947,0.037934534,0.05613017,0.093980804,0.08144436,0.06838763,0.030779084,0.06378532,0.025457604,0.023715181,0.035082698,0.07404086,0.07462975,0.4429524
b'iDR3.SPLUS-n08s42.009257 ',207.16670601170887,-9.986652574888284,b'SPLUS-n08s42 ',2.011092,25,3.741992,15.039548,12.0,0,0.972267,19.670738,19.55736,19.469269,19.605366,19.607937,19.446213,19.474468,19.00981,18.652096,18.759438,18.705812,18.787958,0.0489948,0.067409456,0.09777293,0.09632228,0.09223835,0.03113443,0.06699993,0.02268617,0.020052172,0.023953093,0.053815205,0.04491069,0.4141448
b'iDR3.SPLUS-n12s40.008523 ',205.90212433446217,-15.3740463904692,b'SPLUS-n12s40 ',2.1916864,34,4.5267744,15.0237875,12.0,0,0.9074904,19.868246,19.440905,19.724367,19.556715,19.463951,19.429764,19.224407,18.992298,18.544937,18.733953,18.019527,18.226027,0.09416468,0.09156635,0.17449039,0.15109818,0.13191724,0.055025257,0.08693573,0.032592032,0.02666844,0.028012618,0.03470527,0.029643167,0.4000734
b'iDR3.SPLUS-n12s33.007825 ',196.84091911204848,-15.4076431165709,b'SPLUS-n12s33 ',3.1253655,30,2.5019712,15.592046,12.0,0,0.9646867,21.88827,21.92678,21.61892,20.7362,20.369396,20.960909,19.441181,18.96418,18.208643,19.32773,17.641384,19.469637,0.28031075,0.4439109,0.5682558,0.22530216,0.15634693,0.090640284,0.060179975,0.02120365,0.014324443,0.038680486,0.021255074,0.082824685,0.55231375
b'iDR3.SPLUS-n12s42.012036 ',209.3966060889167,-15.253306722465586,b'SPLUS-n12s42 ',2.504783,31,4.610595,15.285809,12.0,0,0.9690478,19.346798,19.372845,19.517231,19.315376,19.009628,19.102886,19.057991,18.92885,18.608261,19.049686,17.960447,18.41094,0.057288013,0.08398304,0.13551275,0.11834945,0.08637624,0.03991973,0.07565798,0.030950703,0.027621629,0.0359157,0.030038122,0.03400152,0.430729
